Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
11071,/data/datasets/LRS3/trainval/c8re1U9rCo4/50004.wav,2.816,16000,2,3.629697,3.9606056,4.220088,3.2030859510324223,3.523179850720503,4.049471259375061,3.3917472
1732,/data/datasets/LRS3/trainval/bIiXsBVTfHc/50004.wav,6.08,16000,3,3.640269,3.9211235,4.2193646,3.209967240807121,3.50118349271455,4.049441501737876,3.7476857
6159,/data/datasets/LRS3/trainval/0P0mBj09vwk/50003.wav,6.016,16000,3,3.6694136,3.920515,4.219691,3.2279558424773,3.500777381992365,4.049371476500521,4.0532427
12177,/data/datasets/LRS3/trainval/HALd9FY5SVQ/50016.wav,1.856,16000,5,3.5266793,3.830413,4.2199755,3.138265798101787,3.449445704876726,4.049365879654095,3.6744561
1447,/data/datasets/LRS3/trainval/nC06omDS0kA/50001.wav,2.816,16000,2,3.7977762,4.1477933,4.2193184,3.306273344290953,3.624264676605346,4.049275020049425,3.2588582
14767,/data/datasets/LRS3/trainval/GIt6Z0k3PQo/50001.wav,2.688,16000,1,3.8313518,4.1526594,4.218932,3.3265228890219807,3.626899328332615,4.049245348701157,3.7197962
5335,/data/datasets/LRS3/trainval/KPzccnstSXg/50011.wav,1.408,16000,2,3.7201505,3.9964433,4.2203293,3.2591917140390896,3.5430606304155634,4.0492440885278045,3.2483325
3795,/data/datasets/LRS3/trainval/xmlekZSSOWE/50003.wav,3.264,16000,4,3.7466445,4.1287847,4.2198696,3.2753111748953314,3.61427562789296,4.049240258794041,3.43932
12183,/data/datasets/LRS3/trainval/DkyMCCnNI3Q/50004.wav,2.432,16000,1,4.0049963,4.358957,4.218883,3.428145786585289,3.731305503204324,4.049220882082222,3.6992195
17093,/data/datasets/LRS3/trainval/n4YcornnWFI/50001.wav,3.52,16000,5,3.6491523,3.9424024,4.219907,3.2154576762671767,3.513060777719196,4.049209822686803,3.5542514
1612,/data/datasets/LRS3/trainval/AHfiKav9fcQ/50003.wav,6.144,16000,3,3.9051769,4.261228,4.2249703,3.369522737994681,3.6825319638685303,4.049208601646826,3.757124
